gencodeId	geneSymbol	median	tissueSiteDetail	entrezGeneId	geneType	chromosome	start	end	strand	tss
ENSG00000117139.16	KDM5B	2.37421	Muscle - Skeletal	10765	protein coding	chr1	202724491	202809470	-	202809470
ENSG00000117620.14	SLC35A3	1.21446	Muscle - Skeletal	23443	protein coding	chr1	99969351	100035637	+	99969351
ENSG00000117640.17	MTFR1L	53.7231	Muscle - Skeletal	56181	protein coding	chr1	25818640	25832942	+	25818640
ENSG00000118004.17	COLEC11	0.138288	Muscle - Skeletal	78989	protein coding	chr2	3594832	3644644	+	3594832
ENSG00000119139.17	TJP2	8.20032	Muscle - Skeletal	9414	protein coding	chr9	69121264	69255208	+	69121264
ENSG00000119242.8	CCDC92	15.499	Muscle - Skeletal	80212	protein coding	chr12	123918660	123972831	-	123972831
ENSG00000119326.14	CTNNAL1	17.2179	Muscle - Skeletal	8727	protein coding	chr9	108942569	109013529	-	109013529
ENSG00000119689.14	DLST	111.625	Muscle - Skeletal	1743	protein coding	chr14	74881891	74903745	+	74881891
ENSG00000120158.11	RCL1	5.48948	Muscle - Skeletal	10171	protein coding	chr9	4792869	4885917	+	4792869
ENSG00000120253.13	NUP43	10.2622	Muscle - Skeletal	348995	protein coding	chr6	149724315	149749665	-	149749665
ENSG00000120451.10	SNX19	16.9329	Muscle - Skeletal	399979	protein coding	chr11	130875436	130916509	-	130916509
ENSG00000120837.7	NFYB	15.4219	Muscle - Skeletal	4801	protein coding	chr12	104117077	104138289	-	104138289
ENSG00000121060.16	TRIM25	8.46479	Muscle - Skeletal	7706	protein coding	chr17	56887909	56914038	-	56914038
ENSG00000123453.17	SARDH	0.232883	Muscle - Skeletal	1757	protein coding	chr9	133663560	133739955	-	133739955
ENSG00000123836.14	PFKFB2	17.66	Muscle - Skeletal	5208	protein coding	chr1	207034366	207081024	+	207034366
ENSG00000124380.10	SNRNP27	29.1595	Muscle - Skeletal	11017	protein coding	chr2	69893560	69905575	+	69893560
ENSG00000124532.14	MRS2	15.6775	Muscle - Skeletal	57380	protein coding	chr6	24402908	24426194	+	24402908
ENSG00000125122.15	LRRC29	0.612415	Muscle - Skeletal	26231	protein coding	chr16	67207139	67227048	-	67227048
ENSG00000125375.14	ATP5S	5.59266	Muscle - Skeletal	27109	protein coding	chr14	50312326	50335558	+	50312326
ENSG00000125445.10	MRPS7	62.5326	Muscle - Skeletal	51081	protein coding	chr17	75261674	75266373	+	75261674
ENSG00000125618.16	PAX8	0.240379	Muscle - Skeletal	7849	protein coding	chr2	113215997	113278950	-	113278950
ENSG00000125733.17	TRIP10	193.725	Muscle - Skeletal	9322	protein coding	chr19	6737925	6751526	+	6737925
ENSG00000125818.17	PSMF1	41.6123	Muscle - Skeletal	9491	protein coding	chr20	1113263	1189415	+	1113263
ENSG00000125844.15	RRBP1	11.5475	Muscle - Skeletal	6238	protein coding	chr20	17613678	17682295	-	17682295
ENSG00000125912.10	NCLN	18.5787	Muscle - Skeletal	56926	protein coding	chr19	3185563	3209575	+	3185563
ENSG00000125945.14	ZNF436	4.48759	Muscle - Skeletal	80818	protein coding	chr1	23359448	23369442	-	23369442
ENSG00000126432.13	PRDX5	225.494	Muscle - Skeletal	25824	protein coding	chr11	64318088	64321811	+	64318088
ENSG00000126456.15	IRF3	10.9998	Muscle - Skeletal	3661	protein coding	chr19	49659569	49665875	-	49665875
ENSG00000127220.5	ABHD8	9.17403	Muscle - Skeletal	79575	protein coding	chr19	17292131	17310236	-	17310236
ENSG00000127540.11	UQCR11	122.307	Muscle - Skeletal	10975	protein coding	chr19	1597172	1605490	-	1605490
ENSG00000127578.6	WFIKKN1	0.829108	Muscle - Skeletal	117166	protein coding	chr16	629239	634116	+	629239
ENSG00000127804.12	METTL16	4.47741	Muscle - Skeletal	79066	protein coding	chr17	2405562	2511891	-	2511891
ENSG00000127989.13	MTERF1	1.55525	Muscle - Skeletal	7978	protein coding	chr7	91692008	91880720	-	91880720
ENSG00000128283.6	CDC42EP1	7.88514	Muscle - Skeletal	11135	protein coding	chr22	37560447	37569405	+	37560447
ENSG00000128294.15	TPST2	8.75973	Muscle - Skeletal	8459	protein coding	chr22	26521983	26596717	-	26596717
ENSG00000128891.15	C15orf57	2.75796	Muscle - Skeletal	90416	protein coding	chr15	40528683	40565057	-	40565057
ENSG00000129007.14	CALML4	1.73667	Muscle - Skeletal	91860	protein coding	chr15	68190705	68206110	-	68206110
ENSG00000129187.14	DCTD	15.5513	Muscle - Skeletal	1635	protein coding	chr4	182890060	182917936	-	182917936
ENSG00000130347.12	RTN4IP1	9.59589	Muscle - Skeletal	84816	protein coding	chr6	106571971	106629487	-	106629487
ENSG00000130348.11	QRSL1	10.5631	Muscle - Skeletal	55278	protein coding	chr6	106629578	106668417	+	106629578
ENSG00000130822.15	PNCK	0.357706	Muscle - Skeletal	139728	protein coding	chrX	153669730	153689010	-	153689010
ENSG00000130988.12	RGN	2.78681	Muscle - Skeletal	9104	protein coding	chrX	47078355	47093314	+	47078355
ENSG00000131067.16	GGT7	31.7822	Muscle - Skeletal	2686	protein coding	chr20	34844720	34872860	-	34872860
ENSG00000131845.14	ZNF304	3.41501	Muscle - Skeletal	57343	protein coding	chr19	57351307	57359898	+	57351307
ENSG00000132275.10	RRP8	3.71667	Muscle - Skeletal	23378	protein coding	chr11	6595075	6603620	-	6603620
ENSG00000132323.8	ILKAP	26.1281	Muscle - Skeletal	80895	protein coding	chr2	238170401	238203729	-	238203729
ENSG00000132382.14	MYBBP1A	27.0734	Muscle - Skeletal	10514	protein coding	chr17	4538897	4555631	-	4555631
ENSG00000134014.16	ELP3	14.6518	Muscle - Skeletal	55140	protein coding	chr8	28089673	28191156	+	28089673
ENSG00000134262.12	AP4B1	3.55198	Muscle - Skeletal	10717	protein coding	chr1	113894748	113905201	-	113905201
ENSG00000134308.13	YWHAQ	30.4482	Muscle - Skeletal	10971	protein coding	chr2	9583972	9631014	-	9631014
ENSG00000134440.11	NARS	75.8989	Muscle - Skeletal	4677	protein coding	chr18	57600656	57622213	-	57622213
ENSG00000135698.9	MPHOSPH6	4.94586	Muscle - Skeletal	10200	protein coding	chr16	82147798	82170226	-	82170226
ENSG00000135744.7	AGT	28.3251	Muscle - Skeletal	183	protein coding	chr1	230702523	230714297	-	230714297
ENSG00000135766.8	EGLN1	155.851	Muscle - Skeletal	54583	protein coding	chr1	231363751	231425044	-	231425044
ENSG00000136425.12	CIB2	5.28247	Muscle - Skeletal	10518	protein coding	chr15	78104606	78131544	-	78131544
ENSG00000136444.9	RSAD1	43.8755	Muscle - Skeletal	55316	protein coding	chr17	50478800	50485975	+	50478800
ENSG00000136715.17	SAP130	9.11247	Muscle - Skeletal	79595	protein coding	chr2	127941217	128028120	-	128028120
ENSG00000136718.9	IMP4	45.2181	Muscle - Skeletal	92856	protein coding	chr2	130342225	130347810	+	130342225
ENSG00000136783.9	NIPSNAP3A	5.18621	Muscle - Skeletal	25934	protein coding	chr9	104747688	104760122	+	104747688
ENSG00000136935.13	GOLGA1	11.9536	Muscle - Skeletal	2800	protein coding	chr9	124878357	124948492	-	124948492
ENSG00000137103.16	TMEM8B	7.87468	Muscle - Skeletal	51754	protein coding	chr9	35814451	35854847	+	35814451
ENSG00000137166.14	FOXP4	7.32302	Muscle - Skeletal	116113	protein coding	chr6	41546426	41602384	+	41546426
ENSG00000137409.19	MTCH1	64.1786	Muscle - Skeletal	23787	protein coding	chr6	36968141	36986298	-	36986298
ENSG00000137486.16	ARRB1	3.15544	Muscle - Skeletal	408	protein coding	chr11	75264182	75351705	-	75351705
ENSG00000139505.11	MTMR6	8.76423	Muscle - Skeletal	9107	protein coding	chr13	25246201	25288009	-	25288009
ENSG00000139631.18	CSAD	6.56179	Muscle - Skeletal	51380	protein coding	chr12	53157663	53180909	-	53180909
ENSG00000140400.16	MAN2C1	42.1493	Muscle - Skeletal	4123	protein coding	chr15	75355207	75368630	-	75368630
ENSG00000140955.10	ADAD2	0.118733	Muscle - Skeletal	161931	protein coding	chr16	84191138	84197168	+	84191138
ENSG00000141013.16	GAS8	5.55372	Muscle - Skeletal	2622	protein coding	chr16	90019629	90044975	+	90019629
ENSG00000141076.17	UTP4	20.9936	Muscle - Skeletal	84916	protein coding	chr16	69131291	69231130	+	69131291
ENSG00000141084.10	RANBP10	15.5412	Muscle - Skeletal	57610	protein coding	chr16	67723066	67806652	-	67806652
ENSG00000141295.13	SCRN2	13.1296	Muscle - Skeletal	90507	protein coding	chr17	47837692	47841333	-	47841333
ENSG00000141560.14	FN3KRP	6.8104	Muscle - Skeletal	79672	protein coding	chr17	82716683	82730328	+	82716683
ENSG00000142046.14	TMEM91	1.45474	Muscle - Skeletal	641649	protein coding	chr19	41350911	41384083	+	41350911
ENSG00000142632.16	ARHGEF19	0.756824	Muscle - Skeletal	128272	protein coding	chr1	16197854	16212609	-	16212609
ENSG00000142655.12	PEX14	14.6978	Muscle - Skeletal	5195	protein coding	chr1	10472288	10630758	+	10472288
ENSG00000142657.20	PGD	21.4698	Muscle - Skeletal	5226	protein coding	chr1	10398592	10420144	+	10398592
ENSG00000142798.17	HSPG2	22.1556	Muscle - Skeletal	3339	protein coding	chr1	21822245	21937297	-	21937297
ENSG00000142856.16	ITGB3BP	1.0606	Muscle - Skeletal	23421	protein coding	chr1	63440770	63593721	-	63593721
ENSG00000143028.8	SYPL2	150.354	Muscle - Skeletal	284612	protein coding	chr1	109466628	109482137	+	109466628
ENSG00000143198.12	MGST3	30.16	Muscle - Skeletal	4259	protein coding	chr1	165630861	165661796	+	165630861
ENSG00000143257.11	NR1I3	0.64665	Muscle - Skeletal	9970	protein coding	chr1	161229666	161238302	-	161238302
ENSG00000143363.15	PRUNE1	19.6918	Muscle - Skeletal	58497	protein coding	chr1	151008420	151035713	+	151008420
ENSG00000143479.15	DYRK3	0.37707	Muscle - Skeletal	8444	protein coding	chr1	206635536	206684419	+	206635536
ENSG00000144043.11	TEX261	48.2308	Muscle - Skeletal	113419	protein coding	chr2	70985938	70994945	-	70994945
ENSG00000144711.13	IQSEC1	14.3356	Muscle - Skeletal	9922	protein coding	chr3	12897220	13073117	-	13073117
ENSG00000144712.11	CAND2	88.4161	Muscle - Skeletal	23066	protein coding	chr3	12796472	12871916	+	12796472
ENSG00000145214.13	DGKQ	2.95086	Muscle - Skeletal	1609	protein coding	chr4	958887	986895	-	986895
ENSG00000145217.13	SLC26A1	0.572497	Muscle - Skeletal	10861	protein coding	chr4	979073	993440	-	993440
ENSG00000145220.13	LYAR	12.2787	Muscle - Skeletal	55646	protein coding	chr4	4267701	4290169	-	4290169
ENSG00000146066.2	HIGD2A	276.79	Muscle - Skeletal	192286	protein coding	chr5	176388747	176389771	+	176388747
ENSG00000146085.7	MUT	18.184	Muscle - Skeletal	4594	protein coding	chr6	49430360	49463191	-	49463191
ENSG00000146540.14	C7orf50	22.0044	Muscle - Skeletal	84310	protein coding	chr7	996986	1138260	-	1138260
ENSG00000146707.14	POMZP3	9.35868	Muscle - Skeletal	22932	protein coding	chr7	76609986	76627261	-	76627261
ENSG00000146909.7	NOM1	6.14288	Muscle - Skeletal	64434	protein coding	chr7	156949723	156973182	+	156949723
ENSG00000147457.13	CHMP7	19.0348	Muscle - Skeletal	91782	protein coding	chr8	23243637	23262000	+	23243637
ENSG00000147684.7	NDUFB9	299.493	Muscle - Skeletal	4715	protein coding	chr8	124539103	124568510	+	124539103
ENSG00000148218.15	ALAD	12.0591	Muscle - Skeletal	210	protein coding	chr9	113386317	113401333	-	113401333
ENSG00000148468.16	FAM171A1	3.20836	Muscle - Skeletal	221061	protein coding	chr10	15211643	15371062	-	15371062
ENSG00000148700.14	ADD3	4.49912	Muscle - Skeletal	120	protein coding	chr10	109996368	110135565	+	109996368
ENSG00000149485.18	FADS1	2.56838	Muscle - Skeletal	3992	protein coding	chr11	61799625	61829318	-	61829318
ENSG00000149743.13	TRPT1	107.301	Muscle - Skeletal	83707	protein coding	chr11	64223799	64226254	-	64226254
ENSG00000150401.14	DCUN1D2	29.7074	Muscle - Skeletal	55208	protein coding	chr13	113455819	113490952	-	113490952
ENSG00000150403.17	TMCO3	4.32781	Muscle - Skeletal	55002	protein coding	chr13	113490995	113554590	+	113490995
ENSG00000151176.7	PLBD2	15.3737	Muscle - Skeletal	196463	protein coding	chr12	113358566	113391625	+	113358566
ENSG00000151353.14	TMEM18	8.65193	Muscle - Skeletal	129787	protein coding	chr2	667335	677439	-	677439
ENSG00000151694.12	ADAM17	4.98359	Muscle - Skeletal	6868	protein coding	chr2	9488486	9555792	-	9555792
ENSG00000153786.12	ZDHHC7	37.9174	Muscle - Skeletal	55625	protein coding	chr16	84974181	85011535	-	85011535
ENSG00000153902.13	LGI4	18.9173	Muscle - Skeletal	163175	protein coding	chr19	35124513	35142451	-	35142451
ENSG00000154252.11	GAL3ST2	0.0967235	Muscle - Skeletal	64090	protein coding	chr2	241776825	241804208	+	241776825
ENSG00000154767.14	XPC	16.5454	Muscle - Skeletal	7508	protein coding	chr3	14145147	14178783	-	14178783
ENSG00000154781.15	CCDC174	9.52474	Muscle - Skeletal	51244	protein coding	chr3	14651746	14672659	+	14651746
ENSG00000155189.11	AGPAT5	7.01055	Muscle - Skeletal	55326	protein coding	chr8	6708357	6759666	+	6708357
ENSG00000155256.17	ZFYVE27	8.72073	Muscle - Skeletal	118813	protein coding	chr10	97737121	97760907	+	97737121
ENSG00000156298.12	TSPAN7	93.0804	Muscle - Skeletal	7102	protein coding	chrX	38561370	38688920	+	38561370
ENSG00000156374.14	PCGF6	8.11061	Muscle - Skeletal	84108	protein coding	chr10	103302796	103351134	-	103351134
ENSG00000156515.21	HK1	90.0018	Muscle - Skeletal	3098	protein coding	chr10	69269984	69401882	+	69269984
ENSG00000157637.12	SLC38A10	11.9197	Muscle - Skeletal	124565	protein coding	chr17	81245000	81295547	-	81295547
ENSG00000157837.15	SPPL3	8.76639	Muscle - Skeletal	121665	protein coding	chr12	120762510	120904371	-	120904371
ENSG00000157933.9	SKI	16.9895	Muscle - Skeletal	6497	protein coding	chr1	2228695	2310119	+	2228695
ENSG00000158717.10	RNF166	6.88157	Muscle - Skeletal	115992	protein coding	chr16	88696495	88706421	-	88706421
ENSG00000158793.13	NIT1	9.4183	Muscle - Skeletal	4817	protein coding	chr1	161118086	161125445	+	161118086
ENSG00000158856.17	DMTN	23.4536	Muscle - Skeletal	2039	protein coding	chr8	22048995	22082527	+	22048995
ENSG00000158941.16	CCAR2	30.8057	Muscle - Skeletal	57805	protein coding	chr8	22604632	22621514	+	22604632
ENSG00000159352.15	PSMD4	212.259	Muscle - Skeletal	5710	protein coding	chr1	151254703	151267479	+	151254703
ENSG00000159479.16	MED8	12.0595	Muscle - Skeletal	112950	protein coding	chr1	43383917	43389808	-	43389808
ENSG00000160213.6	CSTB	25.5788	Muscle - Skeletal	1476	protein coding	chr21	43772511	43776445	-	43776445
ENSG00000160226.15	C21orf2	6.3576	Muscle - Skeletal	755	protein coding	chr21	44328944	44339402	-	44339402
ENSG00000160282.13	FTCD	0.173124	Muscle - Skeletal	10841	protein coding	chr21	46136262	46155567	-	46155567
ENSG00000160305.17	DIP2A	7.26701	Muscle - Skeletal	23181	protein coding	chr21	46458899	46569852	+	46458899
ENSG00000160310.17	PRMT2	6.49967	Muscle - Skeletal	3275	protein coding	chr21	46635167	46665124	+	46635167
ENSG00000160439.15	RDH13	2.22766	Muscle - Skeletal	112724	protein coding	chr19	55039108	55071291	-	55071291
ENSG00000161281.10	COX7A1	704.826	Muscle - Skeletal	1346	protein coding	chr19	36150922	36152869	-	36152869
ENSG00000161513.11	FDXR	2.66008	Muscle - Skeletal	2232	protein coding	chr17	74862497	74873031	-	74873031
ENSG00000161980.5	POLR3K	8.10054	Muscle - Skeletal	51728	protein coding	chr16	46407	53628	-	53628
ENSG00000161981.10	SNRNP25	47.4799	Muscle - Skeletal	79622	protein coding	chr16	53010	57669	+	53010
ENSG00000162174.12	ASRGL1	1.89926	Muscle - Skeletal	80150	protein coding	chr11	62337448	62393412	+	62337448
ENSG00000162600.11	OMA1	6.25737	Muscle - Skeletal	115209	protein coding	chr1	58415384	58546802	-	58546802
ENSG00000162909.17	CAPN2	29.7196	Muscle - Skeletal	824	protein coding	chr1	223701593	223776018	+	223701593
ENSG00000163125.15	RPRD2	12.6367	Muscle - Skeletal	23248	protein coding	chr1	150363091	150476566	+	150363091
ENSG00000163528.12	CHCHD4	18.1889	Muscle - Skeletal	131474	protein coding	chr3	14112077	14124870	-	14124870
ENSG00000163684.11	RPP14	11.6577	Muscle - Skeletal	11102	protein coding	chr3	58306247	58324695	+	58306247
ENSG00000163913.11	IFT122	3.09553	Muscle - Skeletal	55764	protein coding	chr3	129440036	129520507	+	129440036
ENSG00000163975.11	MELTF	0.414512	Muscle - Skeletal	4241	protein coding	chr3	196988621	197029816	-	197029816
ENSG00000164307.12	ERAP1	10.9966	Muscle - Skeletal	51752	protein coding	chr5	96760810	96808100	-	96808100
ENSG00000164609.9	SLU7	23.168	Muscle - Skeletal	10569	protein coding	chr5	160401641	160421711	-	160421711
ENSG00000165197.4	VEGFD	12.8783	Muscle - Skeletal	2277	protein coding	chrX	15345591	15384376	-	15384376
ENSG00000165272.14	AQP3	1.98851	Muscle - Skeletal	360	protein coding	chr9	33441154	33447611	-	33447611
ENSG00000165490.12	DDIAS	0.486129	Muscle - Skeletal	220042	protein coding	chr11	82899975	82958277	+	82899975
ENSG00000165629.19	ATP5C1	195.844	Muscle - Skeletal	509	protein coding	chr10	7788129	7807815	+	7788129
ENSG00000165661.16	QSOX2	4.71636	Muscle - Skeletal	169714	protein coding	chr9	136206333	136245841	-	136245841
ENSG00000165684.4	SNAPC4	5.22249	Muscle - Skeletal	6621	protein coding	chr9	136375577	136400168	-	136400168
ENSG00000165689.16	SDCCAG3	17.3548	Muscle - Skeletal	10807	protein coding	chr9	136401922	136410609	-	136410609
ENSG00000165752.16	STK32C	2.69861	Muscle - Skeletal	282974	protein coding	chr10	132207492	132331847	-	132331847
ENSG00000166377.19	ATP9B	4.90464	Muscle - Skeletal	374868	protein coding	chr18	79069285	79378283	+	79069285
ENSG00000166405.14	RIC3	2.06816	Muscle - Skeletal	79608	protein coding	chr11	8106093	8169055	-	8169055
ENSG00000166801.15	FAM111A	2.08053	Muscle - Skeletal	63901	protein coding	chr11	59142748	59155039	+	59142748
ENSG00000166851.14	PLK1	0.753283	Muscle - Skeletal	5347	protein coding	chr16	23677656	23690367	+	23677656
ENSG00000166888.11	STAT6	10.1061	Muscle - Skeletal	6778	protein coding	chr12	57095408	57132139	-	57132139
ENSG00000166963.12	MAP1A	2.52931	Muscle - Skeletal	4130	protein coding	chr15	43510958	43531620	+	43510958
ENSG00000167244.18	IGF2	22.1921	Muscle - Skeletal	3481	protein coding	chr11	2129112	2141238	-	2141238
ENSG00000167447.12	SMG8	4.32147	Muscle - Skeletal	55181	protein coding	chr17	59209400	59215247	+	59209400
ENSG00000167526.13	RPL13	318.203	Muscle - Skeletal	6137	protein coding	chr16	89560657	89566828	+	89560657
ENSG00000167619.11	TMEM145	0.289716	Muscle - Skeletal	284339	protein coding	chr19	42313325	42325062	+	42313325
ENSG00000167685.14	ZNF444	8.57512	Muscle - Skeletal	55311	protein coding	chr19	56132599	56160893	+	56132599
ENSG00000167965.17	MLST8	21.0157	Muscle - Skeletal	64223	protein coding	chr16	2204248	2209416	+	2204248
ENSG00000167969.12	ECI1	67.3027	Muscle - Skeletal	1632	protein coding	chr16	2239395	2252300	-	2252300
ENSG00000167972.13	ABCA3	4.85311	Muscle - Skeletal	21	protein coding	chr16	2275881	2340746	-	2340746
ENSG00000168061.14	SAC3D1	6.93705	Muscle - Skeletal	29901	protein coding	chr11	65040901	65044828	+	65040901
ENSG00000168275.14	COA6	30.1626	Muscle - Skeletal	388753	protein coding	chr1	234373456	234384049	+	234373456
ENSG00000168306.12	ACOX2	4.63784	Muscle - Skeletal	8309	protein coding	chr3	58505136	58537319	-	58537319
ENSG00000168329.13	CX3CR1	0.40983	Muscle - Skeletal	1524	protein coding	chr3	39263494	39281735	-	39281735
ENSG00000168411.13	RFWD3	2.41389	Muscle - Skeletal	55159	protein coding	chr16	74621394	74666881	-	74666881
ENSG00000168528.11	SERINC2	31.2274	Muscle - Skeletal	347735	protein coding	chr1	31409565	31434680	+	31409565
ENSG00000168566.12	SNRNP48	7.93622	Muscle - Skeletal	154007	protein coding	chr6	7590199	7611967	+	7590199
ENSG00000168778.11	TCTN2	1.2808	Muscle - Skeletal	79867	protein coding	chr12	123671113	123708403	+	123671113
ENSG00000169105.7	CHST14	2.15732	Muscle - Skeletal	113189	protein coding	chr15	40470998	40474571	+	40470998
ENSG00000169228.13	RAB24	25.3037	Muscle - Skeletal	53917	protein coding	chr5	177301198	177303744	-	177303744
ENSG00000169599.12	NFU1	32.5554	Muscle - Skeletal	27247	protein coding	chr2	69395750	69437628	-	69437628
ENSG00000169641.13	LUZP1	1.79943	Muscle - Skeletal	7798	protein coding	chr1	23084023	23177808	-	23177808
ENSG00000170248.13	PDCD6IP	24.5756	Muscle - Skeletal	10015	protein coding	chr3	33798352	33869707	+	33798352
ENSG00000170291.14	ELP5	18.2625	Muscle - Skeletal	23587	protein coding	chr17	7251416	7259940	+	7251416
ENSG00000170889.13	RPS9	160.047	Muscle - Skeletal	6203	protein coding	chr19	54200742	54249003	+	54200742
ENSG00000170949.17	ZNF160	3.84966	Muscle - Skeletal	90338	protein coding	chr19	53066606	53103436	-	53103436
ENSG00000171116.7	HSFX1	0.0482042	Muscle - Skeletal	100506164	protein coding	chrX	149774068	149776867	+	149774068
ENSG00000171236.9	LRG1	0.288299	Muscle - Skeletal	116844	protein coding	chr19	4536409	4540474	-	4540474
ENSG00000172687.13	ZNF738	0.448829	Muscle - Skeletal	148203	protein coding	chr19	21358930	21379302	+	21358930
ENSG00000173327.7	MAP3K11	9.84646	Muscle - Skeletal	4296	protein coding	chr11	65597755	65615382	-	65615382
